,bugg,File,Date,TQ ,CENT,ZCR,MEANt,VARt,SKEWt,KURTt,LEQt,BGNt,SNRt,MED,Ht,ACTtFraction,ACTtCount,ACTtMean,EVNtFraction,EVNtMean,EVNtCount,MEANf,VARf,SKEWf,KURTf,NBPEAKS,LEQf,ENRf,BGNf,SNRf,Hf,EAS,ECU,ECV,EPS,EPS_KURT,EPS_SKEW,ACI,NDSI,rBA,AnthroEnergy,BioEnergy,BI,ROU,ADI,AEI,LFC,MFC,HFC,ACTspFract,ACTspCount,ACTspMean,EVNspFract,EVNspMean,EVNspCount,TFSD,H_Havrda,H_Renyi,H_pairedShannon,H_gamma,H_GiniSimpson,RAOQ,AGI,nROI,aROI
0,bugg_RPiID-10000000fb104ba8,2025-08-31T00_03_14.010Z.mp3,2025-08-31 00:03:14.010,13698.618026348342,8330.149233602158,7456.783333333333,-5.0057875e-05,0.00049583917,-0.17663875547910643,38.36929483516628,104.81420516967773,-38.93824,11.613475322723389,0.011300251,0.7688692641504895,0.3739113605573834,1932,15.752509832382202,0.3582349525837043,0.1271601658414845,2.8177400914634148,0.00018552467,8.0441623e-07,9.818735341153102,107.47164445852073,1,53.30886785119176,-33.670531870536195,-49.65320634497889,15.982674474442696,0.3012844245885443,0.013197178944886145,0.19301783177650522,0.08346385055255268,0.35449763155339775,27.280608635000895,4.722943652987505,316.28107,-0.9967269,0.0016392614,2.0036433,0.003284495,4.939891581632653,2.8758512,0.0279057630073654,0.8991025071944054,0.16457854548150344,0.13414116570501075,0.19906320461119997,0.16906024668505612,873.365234375,12.44358777999878,0.01742349315234224,0.05087774242391517,0.272617543193747,0.4386281,0.3149845724304517,1.4497904777526855,2.764846,1288.5215001804672,0.7923158705234528,0.03174579520575495,1.3134071,1.0003810975609757,0.03470709930313589
1,bugg_RPiID-10000000fb104ba8,2025-08-31T00_18_20.266Z.mp3,2025-08-31 00:18:20.266,909.621751707132,5734.060909796664,2874.15,-8.797257e-05,0.0086358795,0.6556839195076563,20.227100135857615,117.22383499145508,-22.107351,8.667442083358765,0.07845716,0.8197531388874375,0.3845558351074124,1987,12.630995512008667,0.36384749371008324,0.08836743874337859,4.118235518292683,0.0008409227,1.4610518e-05,6.954066982421325,55.529738777199555,1,65.92402540751104,-21.055374023846298,-32.364127515475396,11.308753491629098,0.401900180080967,0.016383163688739932,0.6084185299460523,0.49537356489340234,0.10060782177030336,14.501229740576012,3.3422732751788615,317.49835,-0.9993824,0.00030890564,36.738087,0.011348602,4.245515164399093,60.74279,0.3113639702171537,0.8819232122879217,0.2694870717704137,0.14800909277236393,0.18773127032312628,0.17774647333526905,918.23828125,21.171069145202637,0.02967343568524971,0.06020619349728672,0.38485649825296464,0.47333398,0.3280290998518467,2.0703189373016357,3.4493659,870.8904414314662,0.8901458382606506,0.007686429719485276,1.6275342,0.0,0.055954800619434766
2,bugg_RPiID-10000000fb104ba8,2025-08-31T00_33_26.510Z.mp3,2025-08-31 00:33:26.510,11321.492241278904,7872.310424741446,6170.333333333333,-6.663167e-05,0.0007895434,1.1177332087793688,80.28150125931023,106.83455467224121,-39.202057,14.808202743530273,0.01096219,0.6752351402028358,0.3698471066382814,1911,19.064157009124756,0.34933230114186187,0.11906823335394764,2.9344512195121952,0.00024450896,1.286987e-06,7.899418159308491,70.88215976772729,1,55.3650387566352,-31.61436108778204,-50.11292812162674,18.498567033844697,0.3638032711924411,0.00390631609212877,0.07104978759406966,0.03637742529055543,0.18334260979832562,12.871317363982287,3.205036823387038,312.74597,-0.9978043,0.0010990491,3.2255135,0.0035449977,5.317944657029479,4.7977786,0.09521523771796504,0.8961627975443391,0.16792695282575926,0.13575393202365943,0.18888357185227278,0.16356457788908246,844.974609375,17.570539712905884,0.014962994216995743,0.05408628006837489,0.22538989234178364,0.4739907,0.32478975504636765,1.8319815397262573,3.1953335,1120.0987312139418,0.8611997365951538,0.0127645357693615,1.3601468,0.0,0.031039791424699963
3,bugg_RPiID-10000000fb104ba8,2025-08-31T00_48_32.748Z.mp3,2025-08-31 00:48:32.748,926.6024070985679,6835.131328531819,4552.533333333333,-6.515084e-05,0.0060015805,0.6918952390811725,42.724253617411954,115.64342498779297,-31.99067,16.99426817893982,0.025145868,0.7529400915523605,0.4246177665957035,2194,20.691208839416504,0.4093284304238436,0.19802501645819617,2.067454268292683,0.00067130337,1.0732985e-05,7.10199066891241,57.41733423966134,2,64.55792842199072,-22.421471399945716,-41.36779708491453,18.946325684968812,0.3917417381700038,0.005525685909508193,0.5797069174941036,0.49759282415885864,0.17270720110424076,19.29590350343893,3.8592967235937783,317.5898,-0.99958247,0.00020881835,26.835932,0.005603835,3.994698837868481,42.284973,0.25478547091457154,0.8862062237830457,0.24473027405046083,0.14511066806619174,0.1969779293133213,0.17847199537843594,921.986328125,24.725749492645264,0.029517291545683312,0.06337611545053269,0.35228570456195546,0.47447988,0.3276795552422603,2.038409471511841,3.3837242,649.6149027925452,0.8860067874193192,0.004000074167939404,1.8214737,0.0,0.01935733643050716
4,bugg_RPiID-10000000fb104ba8,2025-08-31T01_03_38.312Z.mp3,2025-08-31 01:03:38.312,15886.549206718099,9038.382390584877,8610.733333333334,-5.7312103e-05,5.5974444e-05,1.8337136052157887,85.79874256701196,95.3409194946289,-42.31487,5.436855316162109,0.0076604947,0.8113723959690395,0.2438552351461196,1260,10.599603652954102,0.21501838591058642,0.05810218381646953,3.7014100609756095,8.833539e-05,6.802533e-08,11.641515303080073,149.00131897617263,1,42.87042177524232,-44.10897783814762,-54.476312593987416,10.3673347558398,0.3070129182693999,0.00297362857477923,0.059862986618618885,0.02745955847035031,0.1677927610403378,13.332446437591893,3.26140750174249,309.95535,-0.9659241,0.017333236,0.17558129,0.0030433917,5.563886763038549,0.23923002,0.048316703076920604,0.8983276568461693,0.139924712317032,0.13336066133770583,0.1827133170166772,0.1565441407762292,808.70703125,7.07114577293396,0.008118739111498258,0.045907734080422105,0.1459497265294122,0.47750852,0.3042140503724416,1.2188712358474731,2.767377,6042.3844252062945,0.7404079437255859,0.16234838428038967,1.2292259,0.0,0.022457534843205576
5,bugg_RPiID-10000000fb104ba8,2025-08-31T01_18_44.433Z.mp3,2025-08-31 01:18:44.433,1169.951484021996,6944.047064247436,4356.783333333333,-8.0980455e-05,0.012798495,0.9690187608333383,89.38670966996818,118.9323616027832,-30.660343,19.08349633216858,0.02930778,0.6710857876653092,0.40855428682020517,2111,22.955915927886963,0.39191019934197796,0.13282601176063646,2.951124237804878,0.001143435,2.3182045e-05,6.65053236746479,52.13489248159396,18,67.96189639030966,-19.017503635756896,-40.515754749009886,21.49825111325299,0.4234109674651831,0.214708305274818,0.6491575072676863,0.40325546998552986,0.12732542519754342,17.550898991870373,3.7237374962557666,324.30017,-0.99792606,0.0010380327,58.77274,0.06100803,6.370921910430839,92.78742,0.43975193926284767,0.8691482017533335,0.2336883551206333,0.16447318025510277,0.21664764164502473,0.19663915807684862,1015.837890625,29.946653842926025,0.05709847137533876,0.07987233870176651,0.701379471342192,0.47389987,0.3285678345710039,2.123870372772217,3.58744,978.8821244864292,0.8973015919327736,0.007318568327545451,2.266642,3.0011432926829267,0.04238198073945025
6,bugg_RPiID-10000000fb104ba8,2025-08-31T01_33_50.525Z.mp3,2025-08-31 01:33:50.525,10861.422984612129,7547.913442534376,5187.5,-6.53227e-05,0.0012890685,0.7247390122838405,50.68146653381511,108.96353721618652,-34.20099,11.901446342468262,0.019496227,0.749147556228784,0.38958776853106253,2013,15.894720554351807,0.3733307528546545,0.10416579655117862,3.584698932926829,0.0003079015,2.061097e-06,8.24499700078648,77.35030654494248,4,57.408386301728534,-29.57101370729022,-44.81495998174553,15.243946274455311,0.35375768811881075,0.004259489553397833,0.27612518598437563,0.24241575838865503,0.14220684180629928,17.881866021618713,3.756646411198504,313.0522,-0.9980893,0.0009563114,5.1614738,0.004935976,4.112202380952381,8.1358795,0.12008934592881562,0.8946414064232908,0.1907191868271266,0.14395129818372285,0.20164529051789598,0.17750715314072785,917.001953125,17.258907556533813,0.028011426877661633,0.058652156822960655,0.4154404735288223,0.47532937,0.3233513589948416,1.7541810274124146,3.12577,1133.2804243634807,0.8490911722183228,0.015886526628148122,1.4237633,1.0003810975609757,0.08400781552458382
7,bugg_RPiID-10000000fb104ba8,2025-08-31T01_48_56.678Z.mp3,2025-08-31 01:48:56.678,12644.940808354591,8005.969701187063,6227.183333333333,-5.2928594e-05,0.0010061783,0.680203734245115,28.2454375931182,107.88752555847168,-37.1176,12.66403341293335,0.013935417,0.7840338842031292,0.42094058447842075,2175,16.354161500930786,0.40952196632475324,0.16269345707377875,2.517625762195122,0.00022763154,1.3768529e-06,10.057904411374901,114.07232926648345,1,55.621415692532345,-31.357983912731378,-48.56439493327361,17.206411020542234,0.29336059147860843,0.004416490635911763,0.06732456573180245,0.03868505689571655,0.13136867742837743,19.428029690142992,3.7985844632821797,311.95227,-0.99770576,0.0011484559,3.4177222,0.003925103,3.613581349206349,5.0026474,0.02674236481546262,0.8991758459465885,0.17526626634047496,0.1447566461913664,0.20750400023926666,0.1793634914585753,926.591796875,13.533945083618164,0.03134565246322106,0.05827930160664754,0.48351343234303157,0.47458628,0.311916783452034,1.3724894523620605,2.7066271,1030.9146587289608,0.7789323180913925,0.019251847630791397,1.3678339,1.0003810975609757,0.019886638598528843
8,bugg_RPiID-10000000fb104ba8,2025-08-31T02_05_13.718Z.mp3,2025-08-31 02:05:13.718,9613.974882104361,7779.985333531393,4819.966666666666,-6.98979e-05,0.0020604364,2.4388689890443187,196.5160095427435,111.0003662109375,-35.060482,14.9127197265625,0.0176594,0.6509777043671977,0.37797561447648537,1953,19.084328413009644,0.35494484226824075,0.11265977996136727,3.151200457317073,0.00040616395,3.5933167e-06,7.6153645095844125,65.80440254813729,6,59.821997166731734,-27.157402256385833,-45.28927249611644,18.131870239730606,0.37589219925015593,0.004266281350729928,0.46808368885390783,0.43108734724700304,0.15210141366184882,15.05697046791408,3.442527158015906,313.00067,-0.99896353,0.0005185208,9.010425,0.004672093,3.663045280612245,13.744161,0.10885783730659199,0.8952572205284941,0.1826385285129447,0.1395125677765563,0.19468744963353987,0.17073548804684474,882.01953125,21.925721168518066,0.022016701751838945,0.05835082682000241,0.32316741500219326,0.47945514,0.3262144550681114,1.9231964349746704,3.2763233,938.3350174831547,0.8706146776676178,0.008742604875250502,1.4753574,0.0,0.025671155149051487
9,bugg_RPiID-10000000fb104ba8,2025-08-31T02_20_20.420Z.mp3,2025-08-31 02:20:20.420,2662.747095895438,6168.135195050357,3064.133333333333,-8.4785395e-05,0.003054919,0.030008534600571315,27.277140019190494,112.71077156066895,-30.951046,12.09245228767395,0.02834313,0.7814098443885681,0.4006193148829108,2070,15.981545448303223,0.38107218889103933,0.13854572940287227,2.751048018292683,0.00041406284,5.3155104e-06,8.726706895195175,85.67075828895348,1,61.46541662798735,-25.51398342071243,-40.14939288400929,14.635409463296856,0.33041417717026683,0.00369877140156194,0.06984945587720304,0.03616530008550889,0.18384371246822862,15.546629553097508,3.5145253120719806,315.62814,-0.9993993,0.00030044632,13.164099,0.003955105,4.535816326530612,19.582115,0.08403542124633487,0.8967068859031748,0.20727176876631986,0.13606965328629603,0.1885246718806857,0.1672345322783585,863.93359375,18.30045461654663,0.019112723214285716,0.05466567832737772,0.2534984872971246,0.47168064,0.3212318991621335,1.6579095125198364,2.9700594,535.1082403277572,0.8314490616321564,0.004276778366229537,1.4500408,0.0,0.038828094754161824
10,bugg_RPiID-10000000fb104ba8,2025-08-31T02_35_26.487Z.mp3,2025-08-31 02:35:26.487,598.7831437072025,5142.337578965625,2510.5333333333333,-6.060281e-05,0.009340397,-0.1507911379721551,29.1723915408379,117.56442070007324,-22.956764,9.599705457687378,0.07114786,0.7906166542924346,0.37526611186375075,1939,13.698922395706177,0.35281594735823496,0.08534269621827226,4.134908536585366,0.00080663094,1.6405858e-05,7.402033691150905,62.35044425566782,2,66.39100172989386,-20.58839811094027,-32.78503392618927,12.196635815249003,0.3809686302648569,0.008726201940677192,0.5551914511775767,0.467790654388783,0.1428647768875656,14.118473629653442,3.3315507753624853,318.82898,-0.9996351,0.00018242515,40.933773,0.00746735,3.91906816893424,64.85372,0.2268221485632605,0.8882417561911222,0.25669887397962127,0.14004360058879428,0.18809266265562719,0.17338653576267904,895.71484375,21.41953945159912,0.025065104166666664,0.056829019791299056,0.3155784200721881,0.4705294,0.32679735062023,1.9659101963043213,3.3112638,582.7692090212428,0.8764889985322952,0.0032488574316948565,1.6085546,0.0,0.07028376645373598
11,bugg_RPiID-10000000fb104ba8,2025-08-31T02_50_32.552Z.mp3,2025-08-31 02:50:32.552,9346.531716715423,6891.098395265783,3538.5,-6.4176194e-05,0.0010020535,0.032986041808341734,54.34302515382946,107.86969184875488,-34.114445,10.35335111618042,0.019691458,0.7348733618776019,0.34855815753822333,1801,14.758034944534302,0.3216566673117863,0.06842475997491194,4.701791158536586,0.0002601511,1.7176636e-06,8.481566741177417,80.94396951824578,1,56.589314559580295,-30.3900857472059,-43.944630932267195,13.554545185061293,0.340024720573948,0.004446342954418037,0.08673670712274728,0.03764141036381363,0.2258111998671808,19.473657964914796,3.9731600803483227,313.20276,-0.99817526,0.0009132023,4.2780056,0.0039066845,5.91766085600907,6.6417785,0.043893959722905725,0.8985112182847559,0.17618059159314994,0.13841634214661475,0.18659807689431893,0.1633335753000387,843.78125,16.09908938407898,0.01406015594754162,0.05238984939953351,0.21627007010830107,0.47222394,0.3224771333237489,1.7122033834457397,3.0357182,890.0589597983694,0.8413698524236679,0.010212662801606933,1.3395822,0.0,0.03432902632597755
12,bugg_RPiID-10000000fb104ba8,2025-08-31T03_05_38.661Z.mp3,2025-08-31 03:05:38.661,11889.793544255333,7940.0205394613895,6001.383333333333,-6.06031e-05,0.0008775465,1.351273157384571,152.7826812917544,107.29348182678223,-38.263557,14.17595911026001,0.012212996,0.6607432750817183,0.3334623572672731,1723,18.85983943939209,0.31178633636539577,0.1093782074233202,2.8510861280487805,0.00025026212,1.5509602e-06,8.599743479486083,82.95378947180308,1,56.15003552099934,-30.82936408627033,-49.013757372753304,18.184393286482972,0.33722671571787755,0.005027199575087349,0.09823466718527318,0.04565865326802776,0.23656746251001437,20.477778516048428,4.027149068201637,312.89423,-0.9983064,0.0008475059,3.8653069,0.0032758703,4.7655647675736965,6.0957417,0.049256646123028276,0.8982887499412342,0.16429848189059398,0.13455729668068261,0.18851885637188684,0.16207005541037553,837.25390625,15.59231162071228,0.014054106779907084,0.05295799281162555,0.21591179137769995,0.47111416,0.3221476462980111,1.697253942489624,3.0162513,941.7101143730982,0.8377174735069275,0.012341656624739175,1.3262942,0.0,0.007145579268292682
13,bugg_RPiID-10000000fb104ba8,2025-08-31T03_20_44.761Z.mp3,2025-08-31 03:20:44.761,11651.83247587633,7607.957546671558,4550.016666666666,-6.918634e-05,0.0012392128,0.3101934101151325,57.39680287894272,108.79223823547363,-32.647594,9.949375629425049,0.023314197,0.7535079428922228,0.37874975808012384,1957,14.003400802612305,0.35746080898006577,0.09203273870349285,3.884813262195122,0.00029103245,2.0372186e-06,8.971326633965058,90.1595939439379,1,57.339386623137216,-29.640013394168495,-42.93824719145113,13.298233797282638,0.32592741733782415,0.003376713849000401,0.11524472360350824,0.10733954535527368,0.17666017844173987,14.927959039834352,3.4872594483376256,313.10162,-0.9977427,0.0011299083,5.0781035,0.005737791,3.542562003968254,7.9017406,0.02789342145107616,0.8991071033903552,0.18259734269075212,0.14397200121733839,0.18900486675007766,0.16827234260065815,869.294921875,15.314452648162842,0.01760837083817267,0.0539373277338583,0.2680576320770057,0.47056186,0.32017989580829936,1.6162298917770386,2.9378953,1080.9677455215408,0.8244019746780396,0.01732979487574753,1.3541846,1.0003810975609757,0.020075675087108013
14,bugg_RPiID-10000000fb104ba8,2025-08-31T03_35_50.852Z.mp3,2025-08-31 03:35:50.852,10443.172643411672,7862.289910324499,4567.4,-6.0237813e-05,0.0030780674,0.314317233322664,35.164423166180704,112.74354934692383,-31.442356,12.222933769226074,0.026784418,0.7558983616831458,0.38068511708922004,1967,16.324723958969116,0.3628798142055351,0.09805724091438377,3.7014100609756095,0.0004163217,5.126404e-06,9.422569607946803,100.36024820702771,1,61.31463574779705,-25.664764711807614,-41.44326591574198,15.778501203934368,0.3112932798116238,0.002551589447538305,0.048153296222984254,0.027990977124393135,0.11138712654161498,17.805786620508474,3.7691312059113438,313.57092,-0.9991024,0.00044899617,12.703623,0.005703878,3.4051792800453513,19.079317,0.08939470948959773,0.8964434656649282,0.18545563875091645,0.140081901200983,0.18916437784856083,0.1679740430216802,867.75390625,18.51173996925354,0.020011780753968256,0.0576072805116079,0.290303484167965,0.47630805,0.316756018747886,1.5005539655685425,2.834219,694.8706918249444,0.8039405941963196,0.009406180788811095,1.4331256,0.0,0.031153213317847466
15,bugg_RPiID-10000000fb104ba8,2025-08-31T03_50_56.942Z.mp3,2025-08-31 03:50:56.942,10738.539445592662,7952.481762165,5673.466666666666,-3.9032526e-05,0.0032284502,0.6276053199723243,60.9903881189011,112.9507064819336,-33.12136,14.214691162109375,0.022076596,0.7009755034718796,0.3795239016837623,1961,18.36174488067627,0.3607509192955293,0.11041325373686889,3.2679115853658534,0.00045307112,5.148284e-06,8.982987720602571,93.46912780751789,4,61.35852394526963,-25.620875643804997,-43.735069478241854,18.114193834436858,0.33223532056943655,0.004693611761938832,0.5270341994392636,0.48233718376076906,0.16250055999578739,17.84873836171474,3.732095839405511,313.64203,-0.99877644,0.00061214657,12.831117,0.007854524,3.0597406462585033,17.820704,0.13407849278158251,0.8938755861010875,0.1849984761245789,0.14337471869753074,0.19979180478500067,0.17517708938250098,904.96484375,19.966020584106445,0.024759621201122725,0.05937841505763165,0.36967850839295435,0.47521287,0.3183310776948929,1.5504711866378784,2.9729033,869.9630212268485,0.8181349784135818,0.010064281380613296,1.4517932,0.0,0.021928232675183894
16,bugg_RPiID-10000000fb104ba8,2025-08-31T04_06_03.039Z.mp3,2025-08-31 04:06:03.039,861.056085736577,5953.442522141764,2168.5,-6.230997e-05,0.013720714,0.26363380907354095,28.672898976366927,119.23454284667969,-23.487799,11.308252334594727,0.06692835,0.7691815210402841,0.3977162763692665,2055,15.216922760009766,0.3775885426746661,0.0980565617300311,3.851467225609756,0.0009321214,2.2999098e-05,8.307323825936189,80.36399806684999,1,67.85025000914055,-19.12915023580819,-32.91923233331548,13.790082097507288,0.3541202657651964,0.014679212302259548,0.5408665239371471,0.47867182448428935,0.11534870532626684,17.477202894477077,3.619831078184362,319.58142,-0.9995869,0.00020663737,57.27264,0.011834668,4.4790671060090705,87.93753,0.24489251308771862,0.8869700023833929,0.23535638091943226,0.16949573621022687,0.22389958111720912,0.2036176290892373,1051.888671875,23.9536714553833,0.051048169521873785,0.06427064132472626,0.743721503140504,0.47517997,0.3220331023136775,1.69215989112854,3.1238813,597.0037607475887,0.8424396216869354,0.004443357036269509,1.8118473,0.0,0.06181493176538908
